,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
223,frozenset({'REGENCY TEAPOT ROSES'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.019017517544329565,0.05126694166175604,0.01060695344725987,0.5577464788732395,10.879261777561924,0.009631983484763304,2.1452244312743733
224,frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.025285262763164944,0.020571061231049445,0.01398189318047892,0.5529661016949152,26.8807766154661,0.01346174849193468,2.1909500431229603
225,frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.020571061231049445,0.025285262763164944,0.01398189318047892,0.6796875,26.8807766154661,0.01346174849193468,3.0430118625930462
226,frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.016285423474580812,0.025285262763164944,0.011624792414421171,0.7138157894736842,28.23050708073149,0.01121301120265698,3.405899771494228
227,frozenset({'SET OF 6 TEA TIME BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.017249691969786252,0.025285262763164944,0.011624792414421171,0.673913043478261,26.652404200442156,0.01118862942038147,2.9891251941929617
228,frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.016285423474580812,0.020571061231049445,0.010821235335083302,0.6644736842105262,32.30138089364035,0.01048622689161413,2.919082327311381
229,frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),0.020571061231049445,0.016285423474580812,0.010821235335083302,0.5260416666666666,32.30138089364035,0.01048622689161413,2.0755296559657195
230,frozenset({'SET OF 6 TEA TIME BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.017249691969786252,0.020571061231049445,0.010392671559436439,0.6024844720496895,29.28796260351967,0.010037827089709224,2.463875924090641
231,frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 6 TEA TIME BAKING CASES'}),0.020571061231049445,0.017249691969786252,0.010392671559436439,0.5052083333333334,29.287962603519674,0.010037827089709224,1.986190096229485
232,frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN'}),0.02121390689451974,0.06648095569721969,0.012481919965714898,0.5883838383838383,8.850411854239413,0.011071599161295388,2.267935837692644
233,frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),frozenset({'SET OF 3 WOODEN HEART DECORATIONS'}),0.01574971875502223,0.02282102105319548,0.011089087694862592,0.7040816326530612,30.85232825524576,0.010729663031572322,3.3021910323029946
234,frozenset({'SET OF 3 WOODEN TREE DECORATIONS'}),frozenset({'SET OF 3 WOODEN HEART DECORATIONS'}),0.014785450259816788,0.02282102105319548,0.010821235335083302,0.7318840579710145,32.07060964822753,0.010483816263423047,3.644613489044839
235,frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),0.014678309315905073,0.01574971875502223,0.010124819199657149,0.6897810218978102,43.79640250260688,0.00989363995613242,3.1727597301308696
236,frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),0.01574971875502223,0.014678309315905073,0.010124819199657149,0.6428571428571428,43.796402502606874,0.00989363995613242,2.7589007339154654
237,frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),frozenset({'SET OF 3 WOODEN TREE DECORATIONS'}),0.014678309315905073,0.014785450259816788,0.010071248727701291,0.6861313868613139,46.40584999471068,0.009854223315412771,3.1389393794047704
238,frozenset({'SET OF 3 WOODEN TREE DECORATIONS'}),frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),0.014785450259816788,0.014678309315905073,0.010071248727701291,0.6811594202898551,46.40584999471068,0.009854223315412771,3.0903271207819345
239,frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),frozenset({'SET OF 3 WOODEN TREE DECORATIONS'}),0.01574971875502223,0.014785450259816788,0.011196228638774307,0.7108843537414965,48.07999359163955,0.010963361955515822,3.407683266160162
240,frozenset({'SET OF 3 WOODEN TREE DECORATIONS'}),frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),0.014785450259816788,0.01574971875502223,0.011196228638774307,0.7572463768115942,48.07999359163956,0.010963361955515822,4.054523546621104
241,frozenset({'SET OF 60 I LOVE LONDON CAKE CASES'}),frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES'}),0.020035356511490868,0.029195907215942573,0.010285530615524723,0.5133689839572192,17.583594171613598,0.009700580205776905,1.994949069787019
242,frozenset({'SET OF 60 VINTAGE LEAF CAKE CASES'}),frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES'}),0.017731826217388974,0.029195907215942573,0.01087480580703916,0.6132930513595167,21.006130990326785,0.010357109054027053,2.510438708683774
243,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.017142551025874538,0.044999196442920664,0.011892644774200462,0.6937500000000001,15.416941964285716,0.011121243753054342,3.1183699707986277
244,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.022392457277548614,0.044999196442920664,0.0155354368671988,0.6937799043062202,15.417606516290729,0.014527794283326682,3.118674499116088
245,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.022392457277548614,0.017142551025874538,0.013606899876787915,0.6076555023923446,35.44720394736843,0.013223036035312823,2.50508788823893
246,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.017142551025874538,0.022392457277548614,0.013606899876787915,0.7937500000000001,35.44720394736843,0.013223036035312823,4.7399153586543115
247,frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.01891037660041785,0.024106712380136067,0.01033910108748058,0.5467422096317279,22.680081838212146,0.009883234077774252,2.153064565811324
248,frozenset({'SKULL SHOULDER BAG'}),frozenset({'SUKI  SHOULDER BAG'}),0.021588900198210748,0.02716022928161997,0.013499758932876199,0.6253101736972705,23.02300791401765,0.012913399453554785,2.5963869377450806
249,frozenset({'SMALL CHOCOLATES PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.012856913269405903,0.027320940697487545,0.010714094391171587,0.8333333333333334,30.501633986928105,0.010362831426185408,5.836074355815076
250,frozenset({'SMALL CHOCOLATES PINK BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.012856913269405903,0.02303530294101891,0.010553382975304013,0.8208333333333334,35.633711240310085,0.010257220083256842,5.452826216143153
251,frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.02303530294101891,0.027320940697487545,0.017946108105212407,0.7790697674418605,28.515481076151392,0.017316761959612167,4.402652584211373
252,frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.027320940697487545,0.02303530294101891,0.017946108105212407,0.6568627450980392,28.515481076151392,0.017316761959612167,2.847154260000459
253,frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.02566025606685595,0.034338672523704934,0.013660470348743773,0.5323590814196242,15.50319340539801,0.012779331218789594,2.064963285094399
254,frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.036052927626292385,0.03658863234585097,0.020035356511490868,0.5557206537890046,15.188341792502706,0.018716229197580883,2.1684811051212125
255,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.03658863234585097,0.036052927626292385,0.020035356511490868,0.5475841874084919,15.188341792502703,0.018716229197580883,2.1306661826253794
256,frozenset({'TRAVEL CARD WALLET VINTAGE TICKET'}),frozenset({'TRAVEL CARD WALLET KEEP CALM'}),0.021642470670166603,0.028124497776825415,0.011303369582686023,0.5222772277227723,18.5701885902876,0.010694685964437914,2.034392242995661
257,frozenset({'VINTAGE HEADS AND TAILS CARD GAME'}),frozenset({'VINTAGE SNAP CARDS'}),0.029570900519633576,0.04687416296137569,0.017838967161300692,0.6032608695652175,12.869795031055903,0.016452855951428758,2.4023993700699577
258,frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.05046338458241817,0.05764182782450313,0.02828520919269299,0.5605095541401274,9.724007292875239,0.025376407467151554,2.144206275819609
259,frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.027267370225531686,0.02566025606685595,0.01971393367975572,0.7229862475442044,28.17533253216631,0.019014245977498814,3.5172973734891517
260,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.02566025606685595,0.027267370225531686,0.01971393367975572,0.7682672233820459,28.17533253216631,0.019014245977498814,4.197648014972705
261,frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.01660684630631596,0.027267370225531686,0.01242834949375904,0.7483870967741935,27.44625134672666,0.01197552446724622,3.8659886567959623
262,frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.01660684630631596,0.02566025606685595,0.014089034124390635,0.8483870967741934,33.06230049161559,0.013662898195707646,6.426496183388818
263,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),0.02566025606685595,0.01660684630631596,0.014089034124390635,0.5490605427974947,33.06230049161559,0.013662898195707646,2.1807653732373824
264,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.017142551025874538,0.0604810628381636,0.010714094391171587,0.625,10.33381310894597,0.009677294685369243,2.505383832431564
265,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.020303208871270156,0.040338565382761024,0.010714094391171587,0.5277044854881267,13.081885299610704,0.009895092072638003,2.031908847597394
266,"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.013339047517008625,0.049820538918947874,0.010660523919215728,0.7991967871485943,16.04151228570195,0.009995965383252904,4.731893716183638
267,"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.013606899876787915,0.04692773343333155,0.010660523919215728,0.7834645669291338,16.69512907633121,0.010021982948943792,4.401461012871522
268,frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED'})",0.020356779343226016,0.030160175711148016,0.010660523919215728,0.5236842105263158,17.363433672992425,0.010046559877310964,2.036127807899247
269,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.016392564418492527,0.049820538918947874,0.01269620185353833,0.7745098039215685,15.545994096563355,0.011879515459945462,4.213839349142056
270,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE IVORY'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.018321101408903414,0.04692773343333155,0.01269620185353833,0.6929824561403508,14.767013137867497,0.011836434090416275,3.1042925253885767
271,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.018749665184550277,0.049820538918947874,0.01371404082069963,0.7314285714285714,14.681265745007682,0.012779922396655501,3.537902248706045
272,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021053195478652167,0.04692773343333155,0.01371404082069963,0.6513994910941475,13.880906735450287,0.01272606207535762,2.7339956259905156
273,"frozenset({'DOTCOM POSTAGE', 'BATHROOM METAL SIGN'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013821181764611347,0.10381957465045268,0.010017678255745434,0.7248062015503877,6.98140214878281,0.00858276904377689,3.2565429540870885
274,"frozenset({'BATHROOM METAL SIGN', 'JUMBO BAG RED RETROSPOT'})",frozenset({'DOTCOM POSTAGE'}),0.013017624685273477,0.03792789414474741,0.010017678255745434,0.7695473251028807,20.289745646462535,0.00952394716466633,4.174705745050472
275,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015642577811110517,0.036106498098248244,0.01060695344725987,0.6780821917808219,18.78005975366855,0.010042154741271308,2.994222367609696
276,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012214067605935608,0.04848127712005143,0.01060695344725987,0.868421052631579,17.91250363477755,0.010014799850893463,7.231542293887611
277,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014946161675684362,0.04848127712005143,0.01141051052659774,0.7634408602150539,15.747127665894375,0.010685901520517793,4.022329146719784
278,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015642577811110517,0.04307065945250978,0.01141051052659774,0.7294520547945206,16.936171028419547,0.010736774384736013,3.537004651137559
279,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.014946161675684362,0.03658863234585097,0.010392671559436439,0.6953405017921147,19.00427693551011,0.009845811944903176,3.1622561361824424
280,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013553329404832056,0.04307065945250978,0.010392671559436439,0.766798418972332,17.803266277309106,0.00980892072419323,4.10344276539856
281,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01296405421331762,0.04848127712005143,0.010767664863127444,0.8305785123966942,17.131943746860873,0.010139150958212223,5.6162812423645745
282,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.015642577811110517,0.036052927626292385,0.010767664863127444,0.6883561643835616,19.09293390868937,0.01020370413741483,3.093104891572776
283,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013553329404832056,0.04848127712005143,0.010499812503348154,0.7747035573122529,15.979437905356713,0.00984272978457315,4.223407664712753
284,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015642577811110517,0.03658863234585097,0.010499812503348154,0.6712328767123287,18.34539401111133,0.009927471974876066,2.930376243281369
285,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.017196121497830397,0.036106498098248244,0.010231960143568865,0.5950155763239875,16.47945958937667,0.009611068415410207,2.380075493157402
286,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015428295923287084,0.04307065945250978,0.010231960143568865,0.6631944444444445,15.39782424682145,0.009567453263924422,2.8411922688420335
287,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.020571061231049445,0.04848127712005143,0.016767557722183534,0.8151041666666667,16.812761855432782,0.01577024640198748,5.146242106843667
288,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.025445974179032518,0.036106498098248244,0.016767557722183534,0.6589473684210527,18.25010463845073,0.015848792703880222,2.826230946934149
289,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.02566025606685595,0.04307065945250978,0.016767557722183534,0.6534446764091858,15.1714574310078,0.015662353571663783,2.7612599645918543
290,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.021053195478652167,0.036106498098248244,0.013928322708523061,0.6615776081424936,18.322951351922743,0.013168165546011058,2.848196588326228
291,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.020571061231049445,0.036052927626292385,0.013928322708523061,0.6770833333333333,18.780259410599307,0.013186675726764007,2.9851264176734165
292,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.019392510848020572,0.04307065945250978,0.013928322708523061,0.718232044198895,16.67566861823479,0.013093074477858865,3.396160992923445
293,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.020571061231049445,0.03658863234585097,0.01473187978786093,0.7161458333333334,19.572905228160078,0.013979212791514074,3.394036377790764
294,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.022124604917769325,0.036106498098248244,0.01473187978786093,0.6658595641646489,18.441543745195105,0.013933037782472998,2.8846957701842277
295,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01912465848824128,0.04307065945250978,0.01473187978786093,0.7703081232492998,17.884753403849103,0.01390816813496834,4.166143592383587
296,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014035463652434778,0.04848127712005143,0.010660523919215728,0.7595419847328244,15.66670743536755,0.009980066716373628,3.957109609437246
297,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02067820217496116,0.036106498098248244,0.010660523919215728,0.5155440414507773,14.278428222198308,0.0099139064517103,1.9896411322677872
298,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014196175068302352,0.04848127712005143,0.011946215246156319,0.8415094339622642,17.357410611904513,0.011257966548625188,6.003630037218724
299,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.018321101408903414,0.036106498098248244,0.011946215246156319,0.652046783625731,18.05898710673816,0.011284704432977934,2.7701813247932696
300,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012803342797450046,0.04848127712005143,0.010821235335083302,0.8451882845188284,17.433292494047482,0.010200512924857111,6.146296615359667
301,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015106873091551936,0.036106498098248244,0.010821235335083302,0.7163120567375887,19.838868194540904,0.010275779050532704,3.3977245942036753
302,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.019338940376064713,0.036106498098248244,0.012374779021803181,0.6398891966759003,17.722272454523786,0.011676517607892664,2.676658109127172
303,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015428295923287084,0.04848127712005143,0.012374779021803181,0.8020833333333333,16.54418738489871,0.011626795531656142,4.807673547182896
304,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013178336101141051,0.04848127712005143,0.011035517222906735,0.83739837398374,17.27261375376185,0.010396614658406137,5.851840145711687
305,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015856859698933946,0.036106498098248244,0.011035517222906735,0.695945945945946,19.274811532600854,0.010462981548342987,3.1701386284768733
306,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.01912465848824128,0.0604810628381636,0.010017678255745434,0.5238095238095238,8.660719557973765,0.008860998583959695,1.9729897680398567
307,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013178336101141051,0.03658863234585097,0.010017678255745434,0.7601626016260163,20.775922817793333,0.00953550096121073,4.0169355329308605
308,"frozenset({'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.013660470348743773,0.036106498098248244,0.010017678255745434,0.7333333333333334,20.310286844708212,0.00952444650907734,3.6146006321315696
309,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.024535276155782933,0.036106498098248244,0.01687469866609525,0.6877729257641921,19.04845282676584,0.015988815764236476,3.087155411685331
310,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.019392510848020572,0.04848127712005143,0.01687469866609525,0.8701657458563535,17.948490583315525,0.01593452497361876,7.3287186740966215
311,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.02566025606685595,0.036052927626292385,0.01687469866609525,0.6576200417536534,18.240406120973923,0.015949571311244762,2.815430778457353
312,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01912465848824128,0.04848127712005143,0.01607114158675738,0.8403361344537815,17.333209526904685,0.01514395371876261,5.959512001195468
313,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.02566025606685595,0.03658863234585097,0.01607114158675738,0.6263048016701461,17.11746959410925,0.015132267911626794,2.5780672910968567
314,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02308887341297477,0.036106498098248244,0.01607114158675738,0.6960556844547564,19.27785083340792,0.01523748322278111,3.1712832009133973
315,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.020035356511490868,0.036106498098248244,0.013392617988964482,0.6684491978609625,18.51326584046081,0.012669211427184612,2.9072271750907666
316,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.019392510848020572,0.03658863234585097,0.013392617988964482,0.6906077348066297,18.874926186874607,0.012683072539283332,3.1138831704535876
317,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01912465848824128,0.036052927626292385,0.013392617988964482,0.700280112044818,19.423668427252032,0.012703118060610362,3.2161598582935857
318,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.016446134890448386,0.04848127712005143,0.010714094391171587,0.6514657980456026,13.437471880792556,0.009916764767994012,2.7300583918144317
319,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.02067820217496116,0.04307065945250978,0.010714094391171587,0.5181347150259068,12.029876524115178,0.009823470587203688,1.9858856207060822
320,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017196121497830397,0.06514169389832325,0.01033910108748058,0.6012461059190031,9.2298199499918,0.009218916604630537,2.344449345770611
321,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01601757111480152,0.07457009696255425,0.01033910108748058,0.6454849498327759,8.656083016184215,0.009144669256345222,2.610410764228267
322,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01601757111480152,0.04848127712005143,0.011946215246156319,0.7458193979933111,15.383658234631092,0.011169662942149496,3.743474975540851
323,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.018321101408903414,0.04307065945250978,0.011946215246156319,0.652046783625731,15.139001629280498,0.011157113326578543,2.750166676195308
324,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01601757111480152,0.036052927626292385,0.01033910108748058,0.6454849498327759,17.903815094395885,0.00976162075532965,2.7190582513182884
